item_name,brand_id,trandate,qty,amount,subsidiary_id,sales_order_type_id
MRA.4025066156795,221,2018-07-03,1.00000000,108,2,
MRA.4025066158812,221,2018-07-03,2.00000000,216,2,
MRA.4025066158829,221,2018-07-03,2.00000000,216,2,
MRA.RO.1,221,2018-07-03,2.00000000,117,2,
MRA.VNB.0,221,2018-07-03,1.00000000,127,2,
MRA.XCC,221,2018-07-03,40.00000000,727,2,
SBL.22.577.10001.B,277,2018-07-03,1.00000000,174,2,
STS.07.102.10500,277,2018-07-03,3.00000000,131,2,
HTA.07.862.10000,277,2018-07-03,1.00000000,68,2,
HTA.07.862.11000,277,2018-07-03,1.00000000,68,2,
SYS.00.001.K.01_KIT,277,2018-07-03,1.00000000,275,2,
SYS0000110000RB,277,2018-07-03,1.00000000,,2,
BCSYS0000110000,277,2018-07-03,2.00000000,,2,
SYS0000110000LB,277,2018-07-03,1.00000000,,2,
HPS.08.473.10000,277,2018-07-03,1.00000000,220,2,
STS.07.102.10301,277,2018-07-03,1.00000000,59,2,
BC.TRS.00.110.20002,277,2018-07-03,1.00000000,68,2,
TRT.00.640.11001.B,277,2018-07-03,1.00000000,29,2,
BC.ALK.00.732.10500.B,277,2018-07-03,1.00000000,17,2,
GPT.08.518.20000.B,277,2018-07-03,1.00000000,116,2,
HPS.05.159.100,277,2018-07-03,1.00000000,198,3,
BC.TRS.00.107.2000,277,2018-07-03,1.00000000,135,3,
TRT.00.640.20101.B,277,2018-07-03,1.00000000,57,3,
BC.WPB.008.10000,277,2018-07-03,1.00000000,55,3,
STS.01.622.10000,277,2018-07-03,1.00000000,45,3,
BCK.GPS.00.010.100,277,2018-07-03,1.00000000,31,3,
TRT.00.640.30400B,277,2018-07-03,1.00000000,31,3,
BCK.ALK.00.165.116,277,2018-07-03,2.00000000,70,2,
TT.TS.2015.01.XL,277,2018-07-03,1.00000000,20,2,
TRT.00.640.10200.B,277,2018-07-03,1.00000000,35,2,
MSS.05.296.10001.B,277,2018-07-03,1.00000000,193,2,
FRS.05.011.10000.S_KIT,277,2018-07-03,1.00000000,138,3,
FRS.00.011.10000.S,277,2018-07-03,1.00000000,,3,
FRS.05.011.80000.S,277,2018-07-03,1.00000000,,3,
GPT.00.152.20100.B,277,2018-07-03,1.00000000,19,3,
BC.TRS.00.108.2002,277,2018-07-03,1.00000000,169,3,
TRT.00.640.12602B,277,2018-07-03,1.00000000,42,3,
MRA.01.077.R.1,221,2018-07-03,1.00000000,77,2,
MRA.4025066158836,221,2018-07-03,1.00000000,108,2,
MRA.4025066158836,221,2018-07-03,1.00000000,166,2,
MRA.4025066160167,221,2018-07-03,1.00000000,94,2,
MRA.01.044.T.1,221,2018-07-03,1.00000000,77,2,
MRA.01.045.S.8,221,2018-07-03,1.00000000,119,2,
QLS.00.046.10100.B,277,2018-07-04,1.00000000,65,3,
TRT.00.640.10200.B,277,2018-07-04,1.00000000,65,3,
TRT.00.640.12500.B,277,2018-07-04,1.00000000,42,3,
HPS.07.557.10000.B,277,2018-07-04,1.00000000,202,3,
HTA.11.740.10502_KIT,277,2018-07-04,1.00000000,448,3,
BC.HTA.00.740.1100,277,2018-07-04,1.00000000,,3,
HTA.11.740.80502.B,277,2018-07-04,1.00000000,,3,
TRT.00.640.31100.B,277,2018-07-04,1.00000000,86,3,
KLS.08.204.10000.B,277,2018-07-04,1.00000000,115,3,
BC.RUC.00.401.10000,277,2018-07-04,1.00000000,245,3,
BC.ZUB.00.089.30000,277,2018-07-04,1.00000000,20,3,
BC.WPB.001.10001,277,2018-07-04,1.00000000,86,3,
LEH.00.039.21000.B,277,2018-07-04,1.00000000,108,3,
GPS.11.646.10100.B,277,2018-07-04,1.00000000,86,3,
LEH.00.039.23000.S,277,2018-07-04,1.00000000,80,3,
BC.TRS.00.103.2000,277,2018-07-04,1.00000000,259,3,
TRT.00.640.12602B,277,2018-07-04,1.00000000,43,3,
STP.07.590.10400.B,277,2018-07-04,1.00000000,199,3,
STS.07.102.10301,277,2018-07-04,1.00000000,52,3,
STS.07.102.10500,277,2018-07-04,1.00000000,65,3,
BC.WPB.001.10001Y,277,2018-07-04,1.00000000,96,3,
STP.08.868.10000.B,277,2018-07-04,1.00000000,129,3,
STS.07.102.10101.S,277,2018-07-04,1.00000000,54,3,
ALK.00.165.30300.B,277,2018-07-04,3.00000000,44,3,
BC.TRS.00.108.2002,277,2018-07-04,1.00000000,169,3,
TRT.00.640.30400B,277,2018-07-04,1.00000000,43,3,
HTA.04.740.10100B,277,2018-07-04,1.00000000,,3,
BC.HTA.00.740.1100,277,2018-07-04,1.00000000,268,3,
HTA.04.740.80100.B,277,2018-07-04,1.00000000,180,3,
KFT0189030000B,277,2018-07-04,1.00000000,247,3,
KFT0587620000.B,277,2018-07-04,1.00000000,336,3,
SBL.03.319.10000.B,277,2018-07-04,1.00000000,222,3,
ALK.00.165.31000.S,277,2018-07-04,2.00000000,43,3,
ALK.00.165.30800.S,277,2018-07-04,1.00000000,72,3,
SBL.07.565.100,277,2018-07-04,1.00000000,274,3,
NSW.07.563.10001,277,2018-07-04,1.00000000,58,3,
HTA.11.743.11000,277,2018-07-04,1.00000000,100,3,
SBL.07.427.10000.B,277,2018-07-04,1.00000000,259,3,
HTA.11.740.80700.B,277,2018-07-04,1.00000000,0,3,
SBL.07.562.100,277,2018-07-04,1.00000000,288,3,
SCT.04.174.10000.S,277,2018-07-04,1.00000000,28,3,
SCT.04.174.10300.S,277,2018-07-04,1.00000000,58,3,
MRA.4025066142644,221,2018-07-05,1.00000000,195,2,
MRA.HKS28/32,221,2018-07-05,1.00000000,56,2,
MSS.05.759.10001.B,277,2018-07-05,1.00000000,219,2,
ALK.00.165.30000.B,277,2018-07-05,1.00000000,0,2,
ALK.00.165.16502,277,2018-07-05,1.00000000,0,2,
ALK.00.165.30300.B,277,2018-07-05,1.00000000,0,2,
MRA.4025066155774,221,2018-07-05,1.00000000,135,2,
LEH.07.039.12601.S,277,2018-07-05,1.00000000,186,2,
LEH.07.039.12401.S,277,2018-07-05,1.00000000,172,2,
CPA.00.424.112,277,2018-07-05,1.00000000,30,2,
SBL0187710000B,277,2018-07-05,1.00000000,107,2,
BC.WPB.00.012.20000,277,2018-07-05,1.00000000,101,2,
MRA.XCC.1_KIT,221,2018-07-05,2.00000000,326,2,
MRA.XCA.1,221,2018-07-05,2.00000000,,2,
MRA.XCC,221,2018-07-05,2.00000000,,2,
MRA.23.031.SP.8,221,2018-07-05,1.00000000,119,2,
TRT.00.640.12701B,277,2018-07-05,1.00000000,82,2,
TRE.00.640.10200.B,277,2018-07-05,1.00000000,99,2,
TRT.00.475.12000.B,277,2018-07-05,1.00000000,22,2,
BC.TRS.00.202.1000,277,2018-07-05,1.00000000,191,2,
GPS.04.588.10000.B,277,2018-07-05,1.00000000,89,2,
ZFD.00.152.005,277,2018-07-05,1.00000000,4,2,
ALK.00.733.10000R.B,277,2018-07-05,1.00000000,520,2,
ALK.00.733.11000L.B,277,2018-07-05,1.00000000,500,2,
KFT.00.152.200,277,2018-07-05,1.00000000,30,2,
SVL.06.501.10900.B,277,2018-07-05,1.00000000,60,2,
TRT.00.640.10200.B,277,2018-07-05,1.00000000,67,2,
CAM.00.KFT,277,2018-07-05,2.00000000,20,2,
MRA.4025066156702,221,2018-07-05,1.00000000,77,2,
SBL.05.674.10000.B,277,2018-07-05,1.00000000,155,2,
ALK.00.70200.S_KIT,277,2018-07-05,1.00000000,1031,2,
ALK.00.165.16402,277,2018-07-05,1.00000000,,2,
ALK.00.733.10000R.S,277,2018-07-05,1.00000000,,2,
ALK.00.733.11000L.S,277,2018-07-05,1.00000000,,2,
KFT.00.152.200,277,2018-07-05,1.00000000,,2,
QLS.00.046.10100.B,277,2018-07-05,1.00000000,,2,
BC.WPB.001.10001,277,2018-07-05,1.00000000,108,2,
BC.ALK.00.732.10000.B,277,2018-07-05,1.00000000,69,2,
KFT0766430001B,277,2018-07-05,1.00000000,355,2,
KFT.00.152.35100,277,2018-07-05,1.00000000,30,2,
ALK.00.733.11000L.S,277,2018-07-05,1.00000000,480,2,
ALK.00.733.11000R.S,277,2018-07-05,1.00000000,480,2,
ALK.00.165.16302,277,2018-07-05,1.00000000,32,2,
ALK.EVO.45RD.B_KIT,277,2018-07-05,1.00000000,329,2,
ALK.00165.10000R.B,277,2018-07-05,1.00000000,,2,
BCK.ALK.165.10000,277,2018-07-05,1.00000000,,2,
ALK.EVO.45LD.S_KIT,277,2018-07-05,0E-8,0,2,
ALK.00165.10000L.S,277,2018-07-05,0E-8,,2,
BCK.ALK.165.10000,277,2018-07-05,0E-8,,2,
ALK.00.165.16302,277,2018-07-05,1.00000000,32,2,
KFT.00.152.10700.B,277,2018-07-05,0E-8,-1,2,
MRA.01.074.T.1,221,2018-07-05,1.00000000,119,2,
MRA.4025066154319,221,2018-07-05,1.00000000,139,2,
GPT.22.584.15000.B,277,2018-07-05,1.00000000,289,2,
HTA.01.887.K.01_KIT,277,2018-07-05,1.00000000,180,2,
HTA0188710000,277,2018-07-05,1.00000000,,2,
HTA0188711000,277,2018-07-05,1.00000000,,2,
WFF.00.138.100,277,2018-07-05,1.00000000,37,2,
TRT.00.640.16000.B,277,2018-07-05,1.00000000,31,3,
TRT.00.640.30400B,277,2018-07-05,1.00000000,31,3,
EMA.00.107.11300,277,2018-07-05,1.00000000,31,3,
BC.TRS.00.104.2000,277,2018-07-05,1.00000000,166,3,
BC.TRS.00.101.2000,277,2018-07-05,1.00000000,187,3,
SVL.00.505.10500.B,277,2018-07-05,1.00000000,64,3,
BC.WPB.001.10001,277,2018-07-05,1.00000000,86,3,
HPS.05.167.100,277,2018-07-05,1.00000000,110,2,
SBL.08.274.100,277,2018-07-05,1.00000000,140,2,
MRA.HI.0,221,2018-07-05,1.00000000,73,2,
BCSYS0000210000,277,2018-07-05,1.00000000,155,2,
SYS0000210000RB,277,2018-07-05,1.00000000,74,2,
HTA.22.577.11003,277,2018-07-05,1.00000000,100,2,
GPT.06.506.40000.B,277,2018-07-05,1.00000000,135,2,
TWT.TRT.00.475.100_KIT,277,2018-07-05,1.00000000,0,2,
TRT.00.475.12000.B,277,2018-07-05,1.00000000,,2,
STP0859011400B,277,2018-07-05,1.00000000,115,2,
SC.00.06.010.01.7380,277,2018-07-05,8.00000000,,2,
MRA.07.027.R.1,221,2018-07-05,1.00000000,77,2,
MRA.07.027.R.8,221,2018-07-05,1.00000000,77,2,
MRA.07.027.R.1,221,2018-07-05,1.00000000,77,2,
MRA.HK,221,2018-07-05,1.00000000,36,2,
MRA.RO.1,221,2018-07-05,1.00000000,58,2,
TRT.00.640.14000.B,277,2018-06-30,1.00000000,45,2,
KFT0433330000B,277,2018-07-05,1.00000000,384,3,
KFT.00.152.35100,277,2018-07-05,1.00000000,30,3,
SC.00.06.010.01.7380,277,2018-07-05,0E-8,0,2,
HTA.11.743.11000,277,2018-07-05,1.00000000,100,2,
HTA.11.743.10000,277,2018-07-05,1.00000000,100,2,
LEH.11.039.10000.S,277,2018-07-05,1.00000000,74,2,
HTA.07.512.20000_KIT,277,2018-07-05,1.00000000,474,2,
BC.HTA.00.401.10100L,277,2018-07-05,1.00000000,,2,
BC.HTA.00.402.10100R,277,2018-07-05,1.00000000,,2,
HTA.07.512.10000,277,2018-07-05,1.00000000,,2,
HTA.07.512.11000,277,2018-07-05,1.00000000,,2,
HPS0786210000B,277,2018-07-05,1.00000000,144,2,
HPS.08.473.10000,277,2018-07-05,1.00000000,220,2,
FRS.11.011.10201.K_KIT,277,2018-07-05,1.00000000,148,3,
FRS.00.011.10000.S,277,2018-07-05,1.00000000,,3,
FRS.11.011.80201.S,277,2018-07-05,1.00000000,,3,
BC.TRS.00.401.10100,277,2018-07-05,1.00000000,119,3,
BC.WPB.010.10000,277,2018-07-05,1.00000000,86,3,
BC.WPB.00.020.10000,277,2018-07-05,1.00000000,25,2,
BC.WPB.010.10000,277,2018-07-05,4.00000000,118,2,
BCTRS0040910000,277,2018-07-05,1.00000000,10,2,
BCTRS0041010000,277,2018-07-05,1.00000000,15,2,
GPA.00.804.10000.B,277,2018-07-05,1.00000000,20,2,
GPT0015235100B,277,2018-07-05,6.00000000,44,2,
GPT0015254500B,277,2018-07-05,1.00000000,29,2,
GPT0786219000B,277,2018-07-05,5.00000000,295,2,
HPR.00.220.21500.B,277,2018-07-05,1.00000000,64,2,
HTA.07.740.80400B,277,2018-07-05,1.00000000,59,2,
HTA.11.740.80602.B,277,2018-07-05,1.00000000,59,2,
KFT.08.287.200,277,2018-07-05,1.00000000,89,2,
KFT0015222800B,277,2018-07-05,2.00000000,29,2,
NSW0400410001B,277,2018-07-05,1.00000000,22,2,
SC.00.08.070.01.7991,277,2018-07-05,10.00000000,15,2,
SCT.07.174.10200.S,277,2018-07-05,1.00000000,17,2,
STS.07.862.10000,277,2018-07-05,4.00000000,78,2,
TRT.00.640.10600.B,277,2018-07-05,5.00000000,74,2,
KFT.04.333.20001.B,277,2018-07-05,2.00000000,255,2,
KFT0015222800B,277,2018-07-05,1.00000000,15,2,
MSS.11.486.10000.S,277,2018-07-05,1.00000000,20,2,
BCHTA0040110200R,277,2018-07-05,2.00000000,142,2,
KFT.00.152.029,277,2018-07-05,2.00000000,5,2,
KFT.00.152.030,277,2018-07-05,2.00000000,2,2,
FRS.07.112.80101.S,277,2018-07-05,1.00000000,39,2,
GPT.01.742.15000.B,277,2018-07-05,1.00000000,77,2,
MRA.07.007.VM.1,221,2018-07-05,1.00000000,89,2,
MRA.08.061.R.1,221,2018-07-05,1.00000000,39,2,
MRA.4025066155941,221,2018-07-05,1.00000000,68,2,
MRA.4025066156955,221,2018-07-05,1.00000000,54,2,
MRA.4025066158836,221,2018-07-05,1.00000000,62,2,
MSS.06.599.10000.S,277,2018-07-05,1.00000000,77,2,
RAD.07.737.10200.B,277,2018-07-05,1.00000000,33,2,
SBL.01.399.10001.B,277,2018-07-05,1.00000000,88,2,
HEX.ezCAN,179,2018-07-05,1.00000000,118,2,
MSS.08.469.10001.B,277,2018-07-05,1.00000000,133,2,
STS.04.216.102,277,2018-07-05,1.00000000,164,2,
MRA.XCC.0_KIT,221,2018-07-05,1.00000000,163,2,
MRA.XCA.0,221,2018-07-05,1.00000000,,2,
MRA.XCC,221,2018-07-05,1.00000000,,2,
CAM.00.KFT,277,2018-07-05,1.00000000,10,2,
FRS.07.011.80800.S,277,2018-07-05,1.00000000,48,2,
SCT.04.174.10200.B,277,2018-07-05,1.00000000,45,2,
SCT.04.174.10300.S,277,2018-07-05,0E-8,-5,2,
BC.WPB.001.10001Y,277,2018-07-05,1.00000000,96,3,
BC.WPB.001.10001,277,2018-07-05,1.00000000,86,3,
MSS.07.512.10000.S,277,2018-07-05,1.00000000,214,3,
LEH.00.039.21000.S,277,2018-07-05,1.00000000,78,3,
BCK.ALK.165.10000,277,2018-07-06,2.00000000,80,2,
MSS.07.781.10200.S,277,2018-07-06,1.00000000,268,2,
SBL.07.783.10001S,277,2018-07-06,1.00000000,327,2,
KFT.07.664.20000.B,277,2018-07-06,1.00000000,376,2,
SBL.08.297.10002,277,2018-07-06,1.00000000,175,2,
FRS.08.011.10201.K_KIT,277,2018-07-06,1.00000000,98,2,
FRS.00.011.10000.S,277,2018-07-06,1.00000000,,2,
FRS.08.011.80201.S,277,2018-07-06,1.00000000,,2,
MSS.22.474.10000.B,277,2018-07-06,1.00000000,164,2,
MSS.05.440.10000,277,2018-07-06,1.00000000,193,2,
LEH.00.039.22000.15.B,277,2018-07-06,1.00000000,74,2,
MRA.XCA.S.0,221,2018-07-06,1.00000000,119,2,
BCK.GPS.00.010.100,277,2018-07-06,1.00000000,45,2,
BC.TRS.00.403.10000,277,2018-07-06,1.00000000,42,2,
SCT.04.174.10000.S,277,2018-07-06,1.00000000,30,2,
TRT.00.640.10200.B,277,2018-07-06,1.00000000,67,2,
WER.GIV.023.10000,277,2018-07-06,1.00000000,7,2,
BC.HTA.00.741.11000B,277,2018-07-06,1.00000000,260,2,
MRA.01.078.T.8s,221,2018-07-06,1.00000000,195,3,
SBL.08.679.10000.B,277,2018-07-06,1.00000000,187,3,
BC.WPB.001.10001,277,2018-07-06,1.00000000,62,3,
BC.WPB.001.10001Y,277,2018-07-06,2.00000000,139,3,
MRA.01.077.R.1,221,2018-07-06,1.00000000,45,2,
MRA.HI.0,221,2018-07-06,1.00000000,73,2,
MRA.HKS28/32,221,2018-07-06,1.00000000,36,2,
STS.05.102.10001.S,277,2018-07-06,1.00000000,74,2,
BKL.00.023.10000,277,2018-07-06,0E-8,-18,2,
ALK.00.733.10000L.B,277,2018-07-06,1.00000000,338,2,
ALK.00.733.11000R.B,277,2018-07-06,1.00000000,325,2,
HEX.GS911WIFI.OBD,179,2018-07-06,1.00000000,21,2,
MRA.4025066155828,221,2018-07-06,1.00000000,180,3,
LEH.00.039.21000.B,277,2018-07-06,1.00000000,80,3,
STS.07.592.10001,277,2018-07-06,1.00000000,71,3,
STP.07.176.11100.B,277,2018-07-06,1.00000000,58,3,
STP.07.176.11000.B,277,2018-07-06,1.00000000,86,3,
BC.TRS.00.110.20002,277,2018-07-06,1.00000000,68,2,
KFT.00.152.20500.B,277,2018-07-06,1.00000000,21,3,
MRA.4025066155828,221,2018-07-06,2.00000000,359,3,
MRA.VTA.4.0,221,2018-07-06,1.00000000,82,3,
HEX.ezCAN-R1200,179,2018-07-06,1.00000000,250,3,
KFT.00.152.200,277,2018-07-06,1.00000000,19,2,
LEH.00.039.24000.30.B,277,2018-07-06,1.00000000,48,2,
KFT.06.525.20000.B,277,2018-07-06,1.00000000,127,2,
HTA.05.741.10000.B,277,2018-07-06,2.00000000,594,2,
MRA.4025066156726,221,2018-07-06,2.00000000,175,2,
MRA.4025066156740,221,2018-07-06,1.00000000,88,2,
WERPRIKATTWT2018,277,2018-07-06,6.00000000,0,2,
BC.WPB.001.10001Y,277,2018-07-06,1.00000000,96,3,
KFT.01.400.20000.B,277,2018-07-06,1.00000000,331,3,
HTA.06.740.10400_KIT,277,2018-07-06,1.00000000,329,3,
BC.HTA.00.740.1000,277,2018-07-06,1.00000000,,3,
HTA.06.740.80400.B,277,2018-07-06,1.00000000,,3,
BCK.ALK.00.165.116,277,2018-07-06,2.00000000,58,3,
SVL.07.506.10000.B,277,2018-07-06,1.00000000,58,3,
LEH.07.039118.20.S,277,2018-07-06,1.00000000,-38,3,
SBL.08.508.100,277,2018-07-06,1.00000000,155,2,
STS.07.102.10700,277,2018-07-06,1.00000000,67,2,
WERPRIKATTWT2018,277,2018-07-06,3.00000000,0,2,
WERPRIBOBENOP18,277,2018-07-06,10.00000000,0,2,
GPT.00.152.406,277,2018-07-06,1.00000000,29,2,
GPT.07.361.15000.B,277,2018-07-06,1.00000000,164,2,
BC.WPB.002.10001,277,2018-07-06,1.00000000,101,3,
GPS.00.646.10500.B,277,2018-07-06,1.00000000,86,3,
TRT.00.640.12000.B,277,2018-07-06,1.00000000,29,2,
SBL.07.592.10000.B,277,2018-07-06,1.00000000,164,2,
BC.TRS.00.102.2000,277,2018-07-06,1.00000000,174,2,
SBL.11.485.10000.B,277,2018-07-06,1.00000000,184,2,
HPS.07.557.10000.B,277,2018-07-06,1.00000000,205,2,
BCSYS0000210000,277,2018-05-16,1.00000000,155,2,
SBL0887510000B,277,2018-07-06,1.00000000,223,2,
MRA.07.027.R.1,221,2018-06-28,1.00000000,119,2,
SBL0764910001B,277,2018-07-06,1.00000000,202,3,
ALK.EVO.37RD.B_KIT,277,2018-07-06,1.00000000,328,3,
ALK.00165.11000R.B,277,2018-07-06,1.00000000,,3,
BCK.ALK.165.10000,277,2018-07-06,1.00000000,,3,
ALK.00.165.16302,277,2018-07-06,1.00000000,21,3,
GPS.04.588.10000.B,277,2018-07-06,1.00000000,86,3,
CAM.00.KFT,277,2018-07-06,7.00000000,71,3,
GPT.11.291.100.B,277,2018-07-07,1.00000000,223,2,
SBL.05.440.10000B,277,2018-07-07,1.00000000,298,2,
MSS.05.440.10000,277,2018-07-07,1.00000000,236,2,
SBL.07.512.10000B,277,2018-07-07,1.00000000,313,2,
SBL.08.297.10002,277,2018-07-07,1.00000000,270,2,
MSS.08.469.10001.S,277,2018-07-07,1.00000000,193,2,
BCTRS0010320002,277,2018-07-07,1.00000000,235,2,
TRT.00.640.20001,277,2018-07-07,1.00000000,25,2,
TWT.TRT.00.005.100,277,2018-07-07,1.00000000,-37,2,
EMA.00.107.10800,277,2018-07-07,1.00000000,12,2,
BC.GPS.00.008.10000,277,2018-07-07,1.00000000,36,2,
NSW.07.004.10301.B,277,2018-07-07,1.00000000,89,2,
SBL.07.427.10000.B,277,2018-07-07,1.00000000,179,2,
HTA.07.512.10000,277,2018-07-07,1.00000000,65,2,
HTA.07.512.11000,277,2018-07-07,1.00000000,65,2,
HTA.01.740.10900_KIT,277,2018-07-07,1.00000000,294,2,
BC.HTA.00.740.1000,277,2018-07-07,1.00000000,,2,
HTA.01.740.80902.B,277,2018-07-07,1.00000000,,2,
4025066161102,221,2018-07-07,1.00000000,119,2,
HPS0887510000B,277,2018-07-07,1.00000000,251,2,
DB.00.180.084.027.01,277,2018-07-07,2.00000000,4,2,
SC.00.08.090.01.931,277,2018-07-07,2.00000000,8,2,
SC.00.08.070.01.931,277,2018-07-07,2.00000000,3,2,
MU.00.08.01.6927,277,2018-07-07,2.00000000,2,2,
HTA.08.740.11000_KIT,277,2018-07-07,1.00000000,453,2,
BC.HTA.00.740.1000,277,2018-07-07,1.00000000,,2,
HTA.08.740.81001.B,277,2018-07-07,1.00000000,,2,
BCK.ALK.165.10000,277,2018-07-07,2.00000000,45,3,
BC.ALK.00.732.10500.B,277,2018-07-07,1.00000000,21,3,
SBL.01.132.10001.B,277,2018-07-07,1.00000000,0,2,
SBL.08.274.100,277,2018-07-09,1.00000000,140,2,
BC.TRS.00.110.20002,277,2018-07-09,1.00000000,68,2,
TRT.00.640.30400B,277,2018-07-09,1.00000000,30,2,
TRT.00.475.11001.B,277,2018-07-09,1.00000000,22,2,
SVL.06.501.11000.B,277,2018-07-09,1.00000000,74,2,
MRA.XCA.S.0,221,2018-07-09,1.00000000,119,2,
LEH.11.039.10000.S,277,2018-07-09,1.00000000,48,2,
ALK0016515001S,277,2018-07-09,1.00000000,416,2,
ALK.00.165.16502,277,2018-07-09,1.00000000,13,2,
HPS.05.764.10000.B,277,2018-07-09,1.00000000,297,2,
BC.WPB.001.10001,277,2018-07-09,1.00000000,108,2,
MRA.HK,221,2018-07-09,1.00000000,36,2,
BC.TRS.00.202.1000,277,2018-07-09,1.00000000,124,2,
TRT.00.475.16000.B,277,2018-07-09,1.00000000,14,2,
MRA.4025066160150,221,2018-07-09,1.00000000,145,2,
BC.WPB.00.012.20000,277,2018-07-09,1.00000000,101,2,
BC.HTA.00.401.K.1_KIT,277,2018-07-09,1.00000000,500,2,
BCHTA0040110200L,277,2018-07-09,1.00000000,,2,
BCHTA0040110200R,277,2018-07-09,1.00000000,,2,
HTA.11.743.11000,277,2018-07-09,1.00000000,100,2,
HTA.11.743.10000,277,2018-07-09,1.00000000,99,2,
BC.LOC.00.003.100,277,2018-07-09,6.00000000,93,2,
HTA.11.667.11000,277,2018-07-09,1.00000000,65,2,
BC.HTA.00.401.10100L,277,2018-07-09,1.00000000,164,2,
BC.TRS.00.406.10000,277,2018-07-09,2.00000000,52,2,
BC.HTA.00.401.10100R,277,2018-07-09,1.00000000,164,2,
GPT.00.152.405,277,2018-07-09,1.00000000,45,2,
EMA.00.107.10900,277,2018-07-09,1.00000000,30,2,
BCK.ALK.00.165.116,277,2018-07-09,1.00000000,35,2,
FRS.07.011.10000.S_KIT,277,2018-07-09,1.00000000,151,2,
FRS.00.011.10000.S,277,2018-07-09,1.00000000,,2,
FRS.07.011.80002.S,277,2018-07-09,1.00000000,,2,
MRA.07.013.R.1,221,2018-07-09,1.00000000,119,2,
LEH.00.039.22000.15.B,277,2018-07-09,1.00000000,73,2,
BC.WPB.00.020.10000,277,2018-07-09,1.00000000,87,2,
FRS.01.011.10301.S_KIT,277,2018-07-09,1.00000000,98,2,
FRS.00.011.10000.S,277,2018-07-09,1.00000000,,2,
FRS.01.011.80303.S,277,2018-07-09,1.00000000,,2,
EMA.00.107.10900,277,2018-07-09,1.00000000,30,2,
BC.ALK.00.732.10700.B,277,2018-07-09,2.00000000,162,2,
MRA.07.027.R.1,221,2018-07-09,1.00000000,77,2,
MRA.07.016.VT.1,221,2018-07-09,1.00000000,117,2,
SBL.01.662.10001.B,277,2018-07-09,1.00000000,194,2,
MRA.4025066158836,221,2018-07-09,1.00000000,108,2,
MRA.HK,221,2018-07-09,1.00000000,36,2,
MRA.VFVTZ.1,221,2018-07-09,1.00000000,122,2,
MRA.CU.0,221,2018-07-09,1.00000000,68,2,
MRA.HI.0,221,2018-07-09,1.00000000,73,2,
MRA.4025066158836,221,2018-07-09,1.00000000,108,2,
KRS.00.169.10000.S,277,2018-07-09,1.00000000,44,2,
SBL0187710000B,277,2018-07-09,1.00000000,107,2,
BPS.05.175.10100S,277,2018-07-09,1.00000000,45,2,
MRA.4025066155828,221,2018-07-09,1.00000000,133,2,
4025066161324,221,2018-07-09,1.00000000,198,2,
BC.TRS.00.102.2000,277,2018-07-09,1.00000000,174,2,
TRT.00.640.30001B,277,2018-07-09,1.00000000,89,2,
MRA.4025066158836,221,2018-07-09,1.00000000,108,2,
CPA.00.424.17000.B,277,2018-07-09,1.00000000,48,2,
TRT0064030601B,277,2018-07-09,1.00000000,46,2,
BCK.GPS.00.010.100,277,2018-07-09,1.00000000,35,2,
TRT0064030601B,277,2018-07-09,1.00000000,36,2,
BC.TRS.00.201.1000,277,2018-07-09,1.00000000,120,2,
TRT.00.475.30800.B,277,2018-07-09,1.00000000,32,2,
BC.TRS.00.201.1000,277,2018-07-07,1.00000000,133,2,
TRT.00.475.10600.B,277,2018-07-07,1.00000000,21,2,
BC.WPB.008.10000,277,2018-07-09,1.00000000,70,3,
SBL.01.622.10100,277,2018-07-09,1.00000000,468,3,
HEX.ezCAN,179,2018-07-09,1.00000000,230,3,
BC.HTA.00.303.1000,277,2018-07-09,1.00000000,243,3,
GPT.11.747.15000.B,277,2018-07-09,1.00000000,158,3,
GPT.07.558.15000.B,277,2018-07-09,1.00000000,104,3,
CAM.00.KFT,277,2018-07-09,2.00000000,15,3,
LEH.11.039.10000.S,277,2018-07-09,1.00000000,72,3,
ALK0016511001RB,277,2018-07-09,1.00000000,312,3,
KFT.00.152.10700.B,277,2018-07-09,1.00000000,73,3,
ALK.00.165.16302,277,2018-07-09,1.00000000,21,3,
ALK0016510001LB,277,2018-07-09,1.00000000,312,3,
SBL.01.662.10001.B,277,2018-07-09,1.00000000,268,3,
BC.TRS.00.107.2000,277,2018-07-09,1.00000000,187,3,
SBL.07.783.10001B,277,2018-07-09,1.00000000,327,2,
SBL.07.870.10000.B,277,2018-07-09,1.00000000,257,2,
GPT.01.825.20001.B,277,2018-07-09,1.00000000,134,2,
HEX.ezCAN,179,2018-07-09,1.00000000,118,2,
HEX.GS911WIFI.OBD,179,2018-07-09,3.00000000,63,2,
MRA.XCA.S.0,221,2018-07-09,1.00000000,108,2,
BC.WPB.00.012.20000.Y,277,2018-07-09,1.00000000,155,2,
HPS.08.473.10000,277,2018-07-09,1.00000000,238,3,
LEH.00.039.22000.20.S,277,2018-07-09,1.00000000,70,3,
GPT.06.506.15000B,277,2018-07-09,1.00000000,223,3,
GPT.00.152.47000.B,277,2018-07-09,1.00000000,14,3,
GPT.00.152.415,277,2018-07-09,1.00000000,58,3,
MRA.04.003.R.8,221,2018-07-09,1.00000000,127,3,
BC.WPB.001.10001,277,2018-07-09,1.00000000,86,3,
SBL.01.132.10001.B,277,2018-07-09,1.00000000,238,3,
